School ID ,VisitorCheckInAndBadges,BuildingAccessControlled,GroundsAccessControlled,MetalDetectors,RandomMetalDetectors,ClosedCampusLunch,RandomDogSniff,ContrabandSweeps,AthleteDrugTesting,ExtracurricularDrugTesting,Uniforms,DressCode,Lockers,SilentAlarms,ClearBags,ElecNotifSystem,StudentPhotoID,ThreatReportingSystem,StaffPhotoID,SecurityCamera,ClassTelephones,TwoWayRadios,LimitedSocialNetwork,ProhibitedPhones,PreventionTraining,PeerMediation,BehavioralModification,StudentCourt,StudentCounseling,RestorativeCircles,IndivMentoringStudents,IndivMentoringAdults,EnrichmentActivities,SocialEmotionalTraining,CommunitySense,ThreatAssessmentTeam,LGBTQGroup,DisabilityGroup,CulturalDiversityGroup,ParentTraining,SchoolParentPrograms,LawEnforcementSchool,LawEnforcementActivities,LawEnforcementProblemParticipation,LawEnforcementPreventionParticipation,LawEnforcementStudentMentoring,LawEnforcementTeaching,LawEnforcementReporting,LawEnforcementDisciplinePolicies,LawEnforcementArrestPolicies,LawEnforcementReportingPolicies,MentalHealthTreatment1,MentalHealthTreatment2,TeacherTrainingClassroomMgmt,TeacherTrainingBullying,TeacherTrainingViolence,TeacherTrainingDA,TeacherTrainingSafety,TeacherTrainingIntervention,TeacherTrainingWarningSigns,TeacherTrainingDAAbuse,TeacherTrainingBehavioralIntervention,TeacherTrainingCrisisPrevention,SchoolShootings,Arrests,HateCrimes,RacialTensions,StudentBullying,StudentSexualHarassment,VerbalAbuse,SexualOrientationHarassment,WidespreadDisorder,GenderIdentityHarassment,ActsofDisrespect,GangActivities,PctLimitedEnglish,PctSpecialEd,PctBelow15Percentile,PctLikelyCollege,PctAcademicAchievement,ClassroomChangeAvg,StudentAreaCrime,SchoolAreaCrime,PctAverageDailyAttendance,TotalDisciplinaryActions,TotalIncidentsReported,TotalIncidentsReportedPolice,TotalSeriousViolentIncidents,TotalSeriousViolentIncidentsPolice,TotalSpecializedTransfers,TotalViolentIncidents,TotalViolentIncidentsPolice,TotalFirearmActions,TotalDrugActions,TotalWeaponActions,TotalDisruptions,TotalFightActions,TotalAlcActions,FTSecurityCount,PTSecurityCount,Urbanicity,GradeLevel,SchoolSize,PctWhiteStudents
1766,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,4,2,4,4,3,5,4,5,4,2,5,1,17,8,40,45,9,3,3,93,18,25,10,1,1,4,15,2,0,4,1,0,13,0,0,1,4,2,3,3
1769,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,4,4,5,5,5,5,5,5,5,2,5,5,90,95,9,4,3,96,2,6,0,0,0,0,4,0,0,0,0,0,2,0,0,0,4,2,3,3
1770,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,1,1,1,1,0,1,0,1,2,4,4,4,4,4,5,4,4,5,1,25,5,30,75,8,3,3,97,3,16,1,1,1,3,16,1,0,0,0,0,3,0,0,1,4,2,3,1
1771,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,NA,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,4,4,4,4,4,4,3,5,1,18,15,65,50,7,3,3,97,7,11,0,0,0,1,3,0,0,1,1,2,3,2,0,1,4,2,3,2
1772,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,2,4,4,5,4,5,5,5,4,5,1,80,3,75,75,8,3,3,98,4,10,2,0,0,0,5,2,0,0,0,0,4,0,0,1,4,2,3,2
1774,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,4,2,4,4,4,5,4,2,5,3,20,20,40,85,7,3,3,95,6,16,16,1,1,0,12,12,0,0,0,0,6,0,3,0,4,2,3,3
1775,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,5,4,4,4,5,5,5,4,5,0,10,8,35,50,7,3,3,94,12,44,1,0,0,0,42,0,0,0,0,0,12,0,0,0,4,2,3,2
1776,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,4,4,4,4,4,5,4,5,0,30,15,65,40,6,3,3,92,13,26,0,0,0,0,22,0,0,0,1,0,12,0,0,1,4,2,3,1
1778,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,4,4,5,5,5,4,5,4,5,3,13,10,50,60,5,3,3,97,3,21,0,0,0,1,7,0,0,0,1,0,2,0,1,0,4,2,3,3
1779,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,0,2,2,4,4,4,4,4,5,5,4,5,10,12,3,80,85,7,4,3,95,13,36,12,0,0,4,13,2,0,3,3,0,5,2,0,0,4,2,3,2
1780,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2,2,4,2,3,4,4,4,4,4,5,2,11,10,75,75,8,3,3,96,3,3,1,0,0,0,1,0,0,1,0,1,2,0,0,2,4,2,3,3
1781,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,2,4,5,4,5,4,5,5,5,5,0,10,20,90,75,7,3,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,2
1782,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,NA,NA,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,3,2,3,4,4,4,4,2,5,0,13,21,50,60,7,3,3,98,7,12,4,0,0,0,6,1,0,1,1,0,5,0,0,1,4,2,3,2
1783,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,4,3,4,4,4,5,5,4,5,1,11,10,94,80,7,3,3,96,6,10,2,2,2,0,10,2,0,0,0,1,6,0,1,0,4,2,3,2
1784,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,1,0,0,0,1,1,0,2,2,3,2,2,3,2,4,3,2,4,1,14,10,60,75,9,3,3,95,8,15,11,0,0,0,8,4,0,0,3,0,3,2,0,1,4,2,3,2
1785,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,2,4,3,4,3,4,4,4,2,5,0,10,50,75,75,4,2,2,95,6,9,0,0,0,0,7,0,0,0,0,0,6,0,2,2,4,2,3,4
1786,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,NA,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,4,3,4,4,5,5,5,4,5,2,6,2,55,50,5,2,3,96,13,7,2,0,0,1,4,1,0,1,0,1,12,0,1,0,4,2,3,2
1789,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,NA,NA,0,0,1,1,1,1,1,1,1,0,1,1,0,1,2,4,4,5,5,5,5,5,5,5,0,19,29,70,50,7,3,2,94,0,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,4,2,3,2
1791,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,5,4,5,5,5,5,5,4,10,2,97,90,4,3,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,3,4
1793,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,0,0,1,1,1,0,1,2,5,3,4,4,4,5,5,5,5,1,16,10,80,30,6,3,3,96,1,5,0,1,0,0,2,0,0,0,0,0,1,0,0,0,4,2,3,2
1794,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,2,4,4,4,5,4,4,4,4,5,1,20,20,25,60,9,3,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,3
1795,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,1,1,0,1,2,4,4,4,5,5,5,5,3,5,0,16,25,50,80,6,3,3,95,10,16,0,0,0,0,7,0,0,0,3,0,7,0,0,0,4,2,3,1
1796,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,2,5,4,4,4,4,5,5,4,5,1,15,18,65,20,9,3,3,96,43,49,2,1,0,1,46,0,0,1,0,0,42,0,1,0,4,2,3,3
1797,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,NA,NA,NA,1,0,1,1,1,1,1,0,0,0,1,0,0,1,2,2,1,4,4,5,4,5,4,5,2,15,20,40,50,6,3,3,95,33,28,28,2,2,0,22,22,1,2,0,1,30,0,1,0,4,2,3,2
1799,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,1,1,1,1,1,0,0,1,1,0,1,2,5,4,5,4,5,4,5,4,5,4,15,15,70,88,4,3,3,89,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,3
1802,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,2,2,4,3,4,4,5,5,5,4,5,7,8,10,20,40,6,3,3,95,9,11,11,0,0,0,5,5,0,3,0,0,6,0,1,0,4,2,3,2
1805,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,4,4,5,5,4,5,1,14,3,80,85,10,3,3,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,3,2
1806,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,5,4,5,5,4,5,1,13,9,75,80,9,3,3,95,17,32,22,0,0,1,23,17,0,0,2,1,15,0,0,1,4,2,3,1
1808,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,2,5,4,5,5,5,5,5,5,5,1,15,35,25,75,7,3,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,2
1810,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,NA,NA,NA,0,1,1,1,1,0,1,1,1,0,0,1,0,3,2,4,2,3,2,4,5,4,4,4,5,13,10,40,70,7,2,2,96,36,25,11,1,1,4,18,5,0,0,4,1,32,0,1,0,4,2,3,3
1811,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,2,2,2,2,2,5,4,3,4,2,3,3,17,10,60,30,8,3,3,92,19,16,10,0,0,1,11,8,0,0,0,0,17,2,1,0,4,2,3,2
1813,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,1,0,0,0,1,1,0,1,2,5,4,5,4,5,4,5,4,5,10,17,10,35,70,5,3,3,100,4,5,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,2,3,3
1814,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,NA,NA,NA,0,0,1,1,1,0,1,1,1,1,1,1,0,2,2,5,3,4,5,5,5,5,3,3,3,10,5,60,30,4,3,3,90,2,3,3,0,0,0,1,1,0,0,0,0,2,0,0,1,4,2,3,2
1815,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,2,2,4,2,4,4,5,5,5,5,5,1,14,9,50,70,5,2,2,94,9,16,16,3,3,2,13,13,0,4,1,0,4,0,0,1,4,2,3,2
1821,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,4,3,3,3,3,4,2,5,15,10,10,40,40,8,2,2,96,17,42,15,0,0,2,12,0,0,5,0,1,12,0,1,0,4,2,3,4
1822,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,2,5,4,4,2,5,4,5,4,5,23,8,20,40,70,7,3,3,98,32,27,8,0,0,0,21,4,0,0,0,0,32,0,1,0,4,2,3,3
1823,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,NA,NA,NA,1,0,1,1,1,0,1,0,1,0,1,1,0,1,2,4,4,4,4,5,5,5,2,4,6,9,35,65,65,9,3,3,94,58,62,0,0,0,11,55,0,0,0,3,0,55,0,2,0,4,2,3,4
1824,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,4,4,5,4,4,5,1,10,0,75,80,8,3,3,97,8,43,1,0,0,0,18,1,0,0,0,0,8,0,0,1,4,2,3,3
1825,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2,2,5,4,5,4,5,4,5,4,4,6,9,10,20,80,9,2,3,92,77,59,42,0,0,26,37,26,0,10,3,1,60,4,1,1,4,2,3,4
1826,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,2,5,4,4,5,4,5,4,4,5,8,14,30,60,60,6,3,3,96,3,18,6,0,0,0,14,4,0,0,1,0,2,0,0,1,4,2,3,2
1827,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,0,0,1,1,1,0,1,0,1,0,1,1,0,1,2,4,3,4,4,5,5,5,3,4,9,15,10,40,50,8,4,3,94,22,31,4,0,0,3,27,0,0,1,2,2,19,0,0,2,4,2,3,4
1828,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,2,5,3,4,4,4,5,4,4,5,2,18,0,50,65,10,3,3,94,15,17,2,0,0,0,15,0,0,0,0,0,15,0,1,0,4,2,3,2
1829,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,4,5,4,5,4,5,1,20,10,50,50,3,3,3,97,12,23,8,1,0,0,21,7,0,0,0,1,12,0,0,0,4,2,3,3
1830,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,3,4,4,4,5,4,5,5,1,13,15,40,75,6,3,3,96,14,20,9,2,1,14,17,6,0,5,0,1,9,0,1,0,4,2,3,3
1831,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,3,2,3,4,4,4,4,4,5,1,16,11,62,70,8,3,3,96,48,70,51,0,0,2,40,40,0,6,3,0,37,2,0,1,4,2,3,1
1832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,0,1,0,1,0,0,1,2,5,4,5,5,5,5,5,4,5,5,19,10,100,100,3,4,3,97,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
1833,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,5,3,4,4,5,5,4,5,5,30,20,20,80,35,0,3,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4
1834,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,5,4,5,5,5,5,5,5,5,52,20,15,75,80,5,3,3,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4
1835,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,NA,NA,NA,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,5,4,5,4,5,5,5,5,5,4,12,10,70,85,3,3,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
1836,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,NA,NA,NA,0,0,1,1,1,0,1,1,0,0,1,0,0,1,2,4,4,5,4,5,4,5,5,5,60,15,10,90,90,4,2,2,95,3,7,2,0,0,0,5,0,0,0,0,3,3,0,1,1,1,1,1,4
1838,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,0,0,1,1,1,0,1,2,5,5,5,5,5,5,5,5,5,54,10,16,50,90,3,1,1,93,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4
1839,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,0,1,1,0,1,2,5,5,5,5,5,5,5,5,5,42,87,1,65,80,1,4,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4
1841,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,0,0,1,1,0,1,2,4,4,4,4,4,5,5,4,5,6,17,1,65,80,6,2,2,92,10,5,0,0,0,0,5,0,0,0,0,0,10,0,0,0,1,1,1,4
1842,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2,4,3,5,3,5,5,5,2,5,3,23,20,45,35,6,3,3,95,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3
1843,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,5,4,5,4,5,4,5,4,5,1,4,5,90,85,6,3,3,96,5,10,0,0,0,0,10,0,0,0,0,0,5,0,0,0,1,1,1,2
1844,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,1,0,1,1,0,1,2,5,4,5,5,5,5,5,5,5,18,18,8,75,85,7,4,3,98,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,4
1845,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,0,1,1,0,1,2,5,4,4,4,4,4,4,4,5,35,20,8,40,60,2,2,2,85,8,14,14,0,0,0,12,12,0,0,0,0,8,0,2,0,1,1,1,4
1847,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,0,1,0,1,1,0,1,2,4,4,5,5,5,4,5,4,5,2,5,5,100,90,8,4,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4
1848,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,0,0,1,1,0,1,2,3,4,4,2,5,5,5,4,5,33,5,10,90,90,8,4,2,96,31,48,0,0,0,0,41,0,0,0,3,2,28,0,0,0,1,1,1,4
