VisitorCheckInAndBadges,SchoolShootings,Arrests,HateCrimes,RacialTensions,StudentBullying,StudentSexualHarassment,VerbalAbuse,SexualOrientationHarassment,WidespreadDisorder,GenderIdentityHarassment,ActsofDisrespect,GangActivities,PctLimitedEnglish,PctSpecialEd,PctBelow15Percentile,PctLikelyCollege,PctAcademicAchievement,ClassroomChangeAvg,StudentAreaCrime,SchoolAreaCrime,PctAverageDailyAttendance,TotalDisciplinaryActions,TotalIncidentsReported,TotalIncidents,TotalIncidentsReportedPolice,TotalSeriousViolentIncidents,TotalSeriousViolentIncidentsPolice,TotalSpecializedTransfers,TotalViolentIncidents,TotalViolentIncidentsPolice,TotalFirearmActions,TotalDrugActions,TotalWeaponActions,TotalDisruptions,TotalFightActions,TotalAlcActions,FTSecurityCount,PTSecurityCount,Urbanicity,GradeLevel,SchoolSize,PctWhiteStudents,SchoolSecurity,SchoolProceduresRules,SchoolPreventionProgram,SchoolMentalHealthServices,SchoolTrainingProgram
1,0,1,2,4,4,4,4,4,5,4,5,5,11,7,0,90,90,6,4,3,97,44,23,67,20,1,0,0,19,18,0,9,0,0,35,0,4,1,2,3,4,4,6,6,11,2,4
1,0,2,2,4,3,4,4,4,4,4,4,4,13,18,0,80,80,12,2,2,94,49,73,122,73,5,5,0,47,47,0,9,0,16,40,0,10,0,2,3,4,4,9,3,17,2,10
1,0,2,2,4,4,4,4,4,4,5,3,5,3,6,1,80,60,6,3,3,97,6,66,72,26,10,2,0,10,2,0,6,0,2,0,0,6,0,2,3,4,3,7,4,7,2,8
1,0,3,2,4,4,4,4,4,5,4,5,4,10,9,13,95,90,3,4,3,97,55,57,112,8,2,1,7,21,4,0,18,1,0,16,20,0,2,2,3,4,4,6,2,9,0,4
1,0,2,2,5,4,4,5,5,5,5,4,5,2,13,9,87,68,9,3,3,96,72,134,206,86,0,0,16,85,53,0,20,11,1,37,4,4,1,2,3,4,4,10,4,14,1,9
1,0,2,2,4,3,4,3,4,3,4,3,5,4,10,22,80,98,6,3,3,97,46,51,97,36,2,2,5,22,11,0,13,7,5,23,3,5,2,2,3,4,4,7,3,6,2,4
1,0,2,1,4,3,4,4,4,5,5,4,5,8,10,10,60,80,6,3,3,86,42,54,96,39,2,2,0,17,10,0,16,0,2,18,8,7,0,2,3,4,4,8,3,11,2,2
1,0,2,2,5,4,5,4,4,5,4,5,5,37,17,10,85,60,6,2,2,97,9,26,35,2,0,0,0,5,2,0,3,0,2,6,0,1,7,2,3,4,4,10,5,12,1,10
1,0,4,2,4,4,4,4,4,4,4,4,4,15,13,5,98,98,4,4,2,95,55,211,266,162,0,0,8,53,4,0,36,4,0,11,4,5,4,2,3,4,4,7,4,10,1,1
1,0,1,2,4,4,5,4,5,5,5,4,5,1,21,20,80,98,8,4,3,96,144,186,330,175,0,0,0,72,72,77,6,1,1,36,24,5,0,2,3,4,4,10,7,13,2,7
1,0,3,2,4,4,4,4,4,5,4,5,4,22,8,5,80,95,4,3,3,96,18,40,58,37,0,0,2,9,6,0,6,3,1,9,0,5,1,2,3,4,4,5,4,12,2,10
1,0,3,2,4,3,4,4,4,4,4,4,5,2,5,5,80,90,6,3,3,97,31,39,70,9,4,3,4,20,3,0,17,0,0,11,3,0,8,2,3,4,3,8,4,13,2,6
1,0,4,2,4,4,4,4,4,5,4,4,5,15,10,65,40,80,7,1,1,92,96,146,242,26,1,1,38,51,6,0,60,1,9,30,5,7,0,2,3,4,4,6,4,14,2,10
1,0,3,2,5,4,4,5,5,5,5,4,5,6,8,5,86,92,6,3,3,99,17,37,54,20,0,0,2,13,6,0,5,1,2,9,2,7,0,2,3,4,3,11,4,9,1,6
1,0,4,2,4,2,3,4,3,4,4,4,4,20,11,70,30,80,9,2,2,93,45,127,172,92,34,34,25,74,44,0,20,20,11,5,0,4,0,2,3,4,4,10,3,9,1,10
1,0,2,2,4,3,4,4,4,4,4,4,5,14,12,19,80,80,6,2,2,94,13,54,67,54,1,1,0,14,14,0,4,0,6,6,3,1,0,2,3,4,4,9,7,10,2,10
1,0,2,2,4,3,4,4,5,5,5,5,3,22,69,10,90,90,9,2,3,94,299,87,386,11,0,0,0,84,10,0,23,16,5,260,0,4,0,2,3,4,4,9,4,12,1,9
1,0,3,2,4,3,3,4,4,4,4,3,4,30,18,20,25,75,2,3,2,96,50,76,126,0,4,0,3,35,0,0,26,3,3,20,1,1,5,2,3,4,4,9,6,10,2,8
1,0,2,2,4,4,4,4,4,5,4,5,5,22,12,10,60,75,6,2,2,93,34,85,119,52,4,4,0,41,26,0,5,2,0,25,2,4,4,2,3,4,4,7,6,13,2,8
1,0,2,2,4,3,4,3,5,5,4,2,2,20,10,21,75,75,6,3,3,96,24,35,59,30,0,0,7,11,6,0,15,0,0,8,1,7,0,2,3,4,4,8,5,11,1,4
1,0,1,2,4,4,4,3,4,4,5,3,4,19,14,10,20,30,6,2,2,96,102,102,204,58,1,1,7,67,26,1,27,9,3,65,0,6,1,2,3,4,4,11,4,10,1,4
1,0,1,2,4,4,4,4,4,5,5,4,5,13,8,10,85,95,8,3,3,98,13,23,36,23,0,0,0,5,5,0,6,2,2,3,2,1,3,2,3,4,4,8,5,11,0,5
1,0,2,2,4,4,4,4,5,5,5,4,4,18,11,10,92,95,6,4,3,97,15,69,84,10,0,0,3,43,0,0,11,0,0,3,1,3,0,2,3,4,4,6,4,16,1,10
1,0,2,2,5,4,5,5,5,5,5,5,4,12,14,70,93,80,4,3,3,96,20,57,77,32,0,0,0,20,10,0,0,0,0,20,0,4,0,2,3,4,4,7,2,15,1,8
1,0,1,2,4,4,5,4,5,5,5,4,5,5,10,10,75,75,6,4,3,90,8,21,29,0,0,0,0,17,0,0,5,0,0,3,0,0,1,2,3,4,3,5,5,10,0,10
1,0,3,2,5,4,4,4,5,5,5,4,4,14,7,3,58,75,3,4,3,99,8,20,28,18,0,0,1,7,5,0,4,0,1,3,1,3,0,2,3,4,4,9,4,13,1,10
0,0,2,2,4,4,4,4,4,5,4,5,5,16,16,10,90,90,5,2,2,96,26,36,62,15,1,1,0,10,1,0,7,0,0,9,10,2,4,2,3,4,4,8,4,10,2,10
1,0,4,2,4,2,4,4,4,4,4,4,5,5,9,5,93,90,5,3,3,94,29,63,92,45,0,0,0,24,18,0,3,0,0,17,9,2,7,2,3,4,4,7,3,14,1,7
1,0,4,2,3,3,3,3,3,3,3,4,4,5,14,20,60,70,6,3,3,90,73,78,151,48,1,1,5,42,12,0,42,7,2,17,7,6,0,2,3,4,4,8,3,9,2,3
1,0,2,2,4,4,4,4,3,4,4,5,5,2,11,30,80,50,4,3,3,94,15,39,54,39,4,4,2,7,7,0,9,1,2,2,3,5,0,2,3,4,3,6,3,15,2,10
1,0,1,2,4,4,4,4,4,4,4,4,5,3,11,11,90,95,8,3,3,85,18,45,63,30,0,0,0,18,5,0,10,0,1,4,4,4,1,2,3,4,2,8,5,13,2,10
1,0,2,2,4,4,4,3,4,5,4,3,3,30,12,15,70,70,4,3,3,97,11,18,29,18,0,0,0,5,5,0,5,1,0,5,0,3,0,2,3,4,3,8,3,5,1,6
1,0,4,2,4,4,4,4,5,5,5,4,4,1,10,10,80,80,4,3,3,93,19,23,42,19,0,0,1,10,8,0,6,1,1,8,4,2,1,2,3,4,3,8,5,11,1,7
1,0,2,2,4,2,4,4,4,4,5,3,5,3,12,15,70,80,4,3,3,95,36,100,136,29,1,1,0,36,11,0,10,1,0,25,0,2,0,2,3,4,2,5,3,7,1,8
1,0,2,2,4,3,4,2,5,5,5,2,4,14,18,36,65,75,9,1,1,91,48,80,128,41,0,0,0,17,2,0,4,3,0,40,1,1,0,2,3,4,4,9,5,13,1,8
1,0,2,2,2,4,4,4,4,5,4,5,5,5,10,10,96,90,6,4,3,93,10,7,17,0,0,0,0,3,0,0,6,0,2,4,0,4,2,2,3,4,2,10,4,11,1,4
1,0,2,1,4,4,5,4,4,5,4,4,5,1,9,4,90,80,7,3,3,90,26,28,54,4,0,0,0,24,0,0,3,0,0,22,1,4,1,2,3,4,3,5,3,12,0,1
1,0,2,2,4,4,4,4,4,4,4,4,4,1,14,18,62,70,6,3,3,96,28,35,63,29,0,0,0,16,10,0,12,2,0,12,2,1,0,2,3,4,2,7,5,10,2,10
1,0,2,2,4,4,4,4,4,4,4,4,4,10,20,35,30,30,7,2,2,93,12,95,107,81,0,0,0,10,0,0,4,0,0,8,0,1,0,2,3,4,3,8,6,9,0,8
1,0,2,2,5,4,4,4,5,5,5,4,5,1,12,5,98,98,7,3,3,96,5,20,25,3,2,0,0,8,1,0,3,0,0,1,1,5,0,2,3,4,4,8,6,13,0,6
1,0,4,2,4,2,4,4,4,5,5,2,4,16,12,30,70,70,6,2,3,91,46,97,143,70,1,1,0,37,10,0,18,12,0,16,0,9,0,2,3,4,4,8,4,10,0,10
1,0,2,2,5,4,4,5,5,5,5,5,5,5,7,1,95,95,7,3,3,90,38,50,88,50,2,2,5,10,10,0,25,0,3,5,8,9,0,2,3,4,3,7,3,11,1,10
1,1,1,2,4,4,4,4,4,5,4,4,5,20,8,25,25,50,7,2,2,92,29,37,66,37,1,1,1,6,6,1,15,3,4,10,0,6,0,2,3,4,4,8,3,11,0,9
1,0,2,2,4,4,5,5,4,5,5,4,5,10,6,4,67,75,3,4,3,96,23,58,81,13,1,1,0,10,5,0,15,1,0,7,0,5,2,2,3,4,4,10,5,9,0,8
1,0,1,2,4,4,4,4,5,5,5,4,5,2,15,5,90,95,4,4,3,97,20,56,76,39,0,0,0,11,4,0,15,0,2,2,3,8,3,2,3,4,4,12,6,13,0,8
1,0,2,2,5,4,4,4,4,5,5,5,5,23,16,20,70,70,5,4,3,95,16,22,38,12,0,0,0,10,0,0,6,0,0,10,0,7,4,2,3,4,4,10,5,13,2,10
1,0,1,2,4,4,5,4,4,5,4,4,5,4,2,15,75,90,3,4,3,89,1,1,2,0,0,0,0,1,0,0,0,0,10,1,0,10,1,2,3,4,4,11,5,10,1,5
1,0,2,2,5,4,4,4,5,5,5,5,4,40,11,70,40,100,5,2,2,96,6,22,28,22,5,5,3,13,13,1,0,0,2,5,0,12,0,2,3,4,4,12,6,16,0,10
1,0,2,2,5,4,4,4,5,4,5,4,5,45,15,55,30,30,5,2,3,91,33,49,82,14,9,0,0,18,5,0,15,1,4,16,1,5,4,2,3,4,4,10,4,12,0,8
1,0,3,2,4,4,5,4,5,5,5,4,5,1,7,20,75,75,4,4,2,95,22,27,49,27,1,1,4,5,5,0,13,0,0,4,5,1,0,2,3,4,3,8,6,12,0,8
1,0,2,2,4,4,5,4,5,5,5,5,4,27,14,20,10,50,8,2,3,92,49,18,67,5,0,0,0,7,0,0,10,0,2,39,0,1,0,2,3,4,4,8,5,15,1,10
1,0,4,2,4,4,4,4,5,5,5,3,5,5,35,25,30,60,7,4,3,85,19,79,98,79,2,2,0,15,15,0,7,0,0,12,0,2,1,2,3,4,3,10,5,11,0,7
1,0,2,2,4,4,4,4,5,5,5,4,5,10,6,12,70,90,9,2,3,94,43,26,69,11,0,0,20,16,2,0,8,6,2,27,2,5,0,2,3,4,3,9,4,13,0,8
1,0,3,2,4,4,4,3,4,5,4,4,4,20,25,15,50,50,4,4,3,92,32,104,136,68,0,0,30,25,0,0,17,5,1,10,0,5,0,2,3,4,4,7,5,6,0,3
1,0,3,2,4,4,4,3,4,3,4,4,4,20,10,25,35,35,8,2,2,88,85,116,201,74,0,0,3,47,14,0,46,6,2,33,0,4,0,2,3,4,4,8,4,12,2,4
1,0,1,2,5,4,4,4,4,4,4,4,5,20,13,13,71,88,8,3,3,94,14,36,50,36,0,0,4,15,15,0,4,4,0,0,6,4,0,2,3,4,4,10,6,13,0,10
1,0,2,2,4,4,4,5,4,5,5,5,5,5,11,12,94,92,4,2,3,97,8,15,23,13,0,0,0,2,0,0,6,0,0,2,0,5,2,2,3,4,4,6,7,16,0,10
1,0,2,2,4,4,5,5,5,5,5,5,5,5,10,15,85,85,4,4,3,95,8,25,33,25,0,0,0,7,7,0,5,0,4,3,0,2,0,2,3,4,3,7,4,11,1,7
1,0,2,2,4,3,5,3,5,5,5,3,5,7,25,5,50,60,15,3,3,96,8,32,40,32,0,0,2,14,14,0,0,0,1,6,2,1,0,2,3,4,3,10,5,15,2,10
1,0,2,2,5,4,4,4,4,5,5,5,5,12,10,5,75,95,6,3,3,90,13,32,45,18,0,0,0,9,0,0,4,0,1,9,0,3,0,2,3,4,3,10,4,14,1,9
1,0,2,2,4,4,4,1,5,2,5,1,4,21,12,20,20,90,7,1,2,80,119,98,217,98,0,0,0,48,48,1,6,10,1,98,4,2,0,2,3,4,4,9,5,10,1,7
1,0,2,2,5,1,2,4,3,5,3,5,5,3,10,10,50,50,6,3,3,95,38,104,142,66,6,1,23,41,3,0,15,0,0,15,8,0,1,2,3,4,2,6,5,9,0,10
1,0,4,2,5,5,5,4,5,5,5,4,5,1,16,31,57,80,3,3,3,85,63,81,144,65,0,0,1,31,15,0,22,0,3,27,14,4,0,2,3,4,3,12,6,12,2,7
1,0,2,2,2,4,2,1,2,4,2,1,4,20,25,15,67,89,7,4,3,91,28,19,47,9,0,0,4,9,9,0,4,0,3,23,1,1,2,2,3,4,3,12,7,12,0,10
1,0,1,2,5,2,4,2,4,4,4,2,2,8,18,20,25,50,7,1,1,93,35,68,103,68,5,5,0,29,29,0,16,1,6,18,0,1,2,2,3,4,4,9,5,8,0,6
1,0,3,2,4,2,4,4,4,5,4,3,5,5,7,21,75,75,4,3,3,95,18,44,62,37,4,4,2,9,9,0,1,1,2,8,8,1,5,2,3,4,3,10,6,11,1,8
1,0,2,2,5,4,4,5,5,5,5,4,4,70,0,41,50,95,6,2,2,91,51,49,100,33,0,0,0,3,1,0,33,0,0,18,0,3,0,2,3,4,4,8,7,12,0,5
1,0,4,2,5,4,4,1,5,1,5,2,4,36,62,28,34,80,7,1,1,90,36,55,91,55,11,11,18,26,26,0,12,4,0,20,0,3,0,2,3,4,4,12,8,14,2,10
1,0,2,2,4,4,4,4,4,5,5,4,4,11,10,11,74,85,7,3,3,90,32,37,69,14,2,1,8,9,8,0,5,9,0,10,8,1,0,2,3,4,3,10,4,10,0,7
1,0,3,2,4,2,4,2,4,4,4,2,3,2,11,8,20,64,8,3,3,87,132,89,221,86,0,0,28,55,52,0,2,1,8,129,0,2,1,2,3,4,4,6,4,9,1,10
1,0,4,2,3,3,4,4,4,4,4,4,4,1,10,5,64,92,5,2,2,93,34,46,80,27,9,9,0,32,18,0,12,1,3,18,3,0,1,2,3,4,4,6,4,7,1,2
1,0,4,2,4,4,4,4,4,4,4,4,4,5,10,20,30,75,5,3,3,91,17,54,71,54,0,0,0,25,25,0,8,1,1,6,2,3,0,2,3,4,3,10,4,8,0,6
1,0,4,2,4,4,4,4,4,5,4,4,5,1,10,70,85,90,8,4,3,94,12,45,57,31,0,0,0,18,11,0,4,1,2,6,1,5,3,2,3,4,2,7,5,12,0,7
1,0,1,2,4,4,5,5,4,5,5,4,5,0,13,10,93,98,8,3,3,98,3,26,29,4,0,0,0,2,0,0,1,0,0,2,0,8,1,2,3,4,3,9,5,16,1,10
1,0,4,2,4,2,4,3,4,5,5,2,4,10,12,6,59,95,8,2,2,92,88,128,216,88,2,2,0,96,62,0,28,2,2,58,0,14,5,2,3,4,4,10,3,14,2,5
1,0,3,2,4,2,4,3,2,4,2,3,4,20,31,20,55,75,16,4,2,93,39,100,139,12,0,0,5,38,4,0,13,3,4,18,5,7,1,2,3,4,3,11,5,14,1,10
1,0,1,2,4,4,4,3,4,4,4,2,4,1,14,15,94,90,7,3,3,95,33,55,88,55,0,0,0,15,15,0,18,0,2,15,0,1,0,2,3,4,3,10,2,15,0,10
1,0,2,2,4,4,4,4,4,5,4,4,5,0,10,3,89,90,16,3,3,92,15,18,33,18,0,0,0,11,11,0,6,0,2,9,0,2,0,2,3,4,2,8,3,11,1,10
1,0,4,2,4,2,4,4,4,4,5,3,4,0,10,10,50,75,7,3,3,94,44,57,101,57,0,0,1,26,26,0,0,0,1,44,0,6,8,2,3,4,3,11,2,8,0,6
1,0,4,2,5,4,5,5,5,5,5,5,4,8,13,10,85,90,7,3,3,96,19,4,23,0,0,0,0,2,0,0,0,0,0,19,0,9,0,2,3,4,4,11,5,15,0,10
1,0,4,2,4,3,4,4,4,5,4,2,4,2,30,31,57,80,6,3,3,87,177,218,395,218,3,3,17,119,119,1,15,1,2,160,0,7,1,2,3,4,3,9,4,11,1,6
1,0,4,2,4,4,4,4,4,5,4,4,4,1,12,5,96,99,7,4,3,93,34,51,85,49,2,2,2,18,16,0,7,2,0,25,0,8,0,2,3,4,3,9,4,15,1,6
1,0,4,2,5,4,5,4,5,5,5,5,5,1,14,6,75,96,8,3,3,95,14,24,38,24,0,0,1,8,8,0,5,0,3,4,5,5,2,2,3,4,2,9,4,12,0,2
1,0,2,1,5,4,4,4,5,4,5,4,4,6,15,1,95,90,7,2,2,94,34,44,78,44,23,23,2,24,24,0,11,0,1,23,0,9,0,2,3,4,4,7,6,15,2,4
1,0,2,2,4,3,4,4,4,5,4,4,5,1,15,1,98,98,7,3,3,95,40,48,88,39,0,0,0,9,0,0,21,0,3,12,7,26,3,2,3,4,2,5,4,12,1,6
1,0,4,2,4,4,4,4,3,5,4,4,4,12,16,20,70,70,0,3,3,96,16,39,55,23,0,0,4,22,12,0,6,2,2,8,0,1,14,2,3,4,3,10,5,13,2,9
1,0,4,2,5,3,5,5,5,4,5,4,5,3,13,9,90,90,8,3,3,95,3,18,21,2,0,0,0,3,0,0,0,0,0,3,0,6,0,2,3,4,3,8,3,8,1,2
1,0,4,2,4,4,4,4,4,4,4,4,4,2,10,9,85,85,6,3,3,97,29,49,78,19,0,0,0,27,6,0,8,1,3,20,0,0,22,2,3,4,3,10,7,11,1,8
1,0,3,2,4,1,4,4,4,5,4,2,4,2,16,1,75,85,4,3,3,94,34,49,83,12,0,0,0,7,1,0,12,1,5,18,3,4,1,2,3,4,2,7,4,11,1,5
1,0,2,2,4,2,4,2,4,5,4,3,5,1,5,4,95,80,8,4,3,90,7,17,24,17,0,0,0,2,2,0,2,3,0,2,0,5,0,2,3,4,2,9,4,12,1,10
1,0,1,2,4,4,4,3,4,5,5,3,5,1,10,15,80,90,5,3,3,92,15,20,35,20,0,0,0,9,9,0,6,0,0,9,0,1,0,2,3,4,2,9,7,14,1,10
1,0,1,2,4,4,4,4,4,5,5,4,5,0,8,8,93,89,7,4,2,96,22,33,55,0,1,0,1,12,0,0,5,0,2,10,7,0,0,2,3,4,3,11,7,10,1,5
1,0,4,2,4,3,3,2,4,4,4,1,4,5,11,12,65,85,7,2,3,94,75,130,205,22,2,2,4,83,12,0,18,0,1,57,0,4,0,2,3,4,4,6,4,7,0,8
1,0,1,2,5,5,5,5,5,5,5,5,5,3,15,5,75,75,7,3,3,93,4,13,17,0,0,0,0,7,0,0,3,0,1,0,1,3,0,2,3,4,2,11,5,10,0,10
1,0,1,2,4,3,3,1,4,3,5,1,5,1,13,25,25,25,7,4,3,88,130,144,274,144,14,14,0,140,140,0,2,2,0,126,0,0,0,2,3,4,4,11,9,12,2,10
1,0,2,2,2,2,3,2,4,2,5,2,4,0,14,1,80,85,8,3,3,92,32,48,80,31,3,3,13,30,16,0,10,1,1,20,1,1,0,2,3,4,4,7,4,9,0,10
1,0,2,2,5,2,4,2,5,3,5,4,5,20,12,85,55,75,4,1,1,88,147,171,318,2,1,1,39,101,1,0,25,0,2,97,25,7,0,2,3,4,4,11,6,10,1,9
1,0,1,2,5,3,4,4,5,5,5,4,5,1,10,10,75,75,4,2,2,80,41,37,78,17,1,1,1,16,16,0,0,1,1,40,0,6,0,2,3,4,4,7,7,8,0,7
1,0,1,2,4,4,4,4,4,5,5,4,5,0,0,2,98,100,6,3,3,93,17,26,43,2,0,0,0,4,0,0,12,0,5,4,1,0,2,2,3,4,3,11,3,15,2,10
1,0,4,2,5,5,5,4,5,5,5,4,5,2,19,10,85,90,7,4,3,92,14,32,46,32,6,6,0,11,11,0,4,3,0,5,2,1,0,2,3,4,3,8,5,13,0,10
1,0,1,2,4,4,4,5,4,5,4,5,5,1,16,1,95,97,6,4,3,95,2,9,11,8,0,0,0,1,0,0,0,1,1,1,0,2,2,2,3,4,2,7,3,11,1,4
1,0,2,2,4,3,3,4,3,5,4,4,5,1,17,1,95,90,3,3,3,90,5,24,29,9,2,2,0,19,4,0,1,1,0,3,0,1,0,2,3,4,2,10,5,11,1,10
1,0,1,2,3,4,4,4,4,4,4,4,5,8,18,5,85,50,7,3,3,93,29,65,94,35,6,5,1,18,6,0,16,0,4,13,0,6,0,2,3,4,3,6,5,11,2,10
1,0,1,2,4,2,4,4,4,5,4,4,5,8,15,1,98,99,6,3,3,96,21,52,73,52,0,0,0,17,17,0,5,15,3,0,1,1,0,2,3,4,2,6,4,11,0,6
1,0,1,2,5,4,4,4,4,5,4,5,5,0,12,5,95,100,6,3,3,96,2,6,8,4,0,0,0,1,0,0,1,1,0,0,0,1,0,2,3,4,3,7,3,11,1,5
1,0,1,2,5,4,5,5,5,5,5,5,5,1,12,0,97,100,7,3,3,95,11,15,26,13,0,0,0,4,4,0,1,0,0,4,6,0,1,2,3,4,2,8,4,11,0,10
1,0,1,2,4,4,4,5,5,4,4,5,5,5,18,0,90,95,5,3,3,95,1,3,4,2,0,0,0,1,0,0,0,0,1,1,0,1,0,2,3,4,3,10,2,12,1,7
1,0,1,2,4,3,4,4,5,5,5,4,5,1,11,10,75,90,6,3,3,95,5,4,9,0,0,0,0,2,0,0,1,0,1,4,0,1,0,2,3,4,2,6,4,8,0,5
1,0,3,2,4,3,4,4,5,5,5,4,5,0,14,20,25,50,7,3,3,95,12,40,52,15,1,1,0,26,1,0,10,1,0,0,1,1,1,2,3,4,2,9,3,10,0,4
1,0,3,2,4,1,3,4,4,5,4,3,5,2,12,25,90,90,6,3,3,96,20,39,59,33,0,0,3,10,5,0,0,0,3,8,12,3,0,2,3,4,2,8,4,13,2,10
1,0,1,2,4,3,4,4,4,5,4,4,5,1,8,10,40,75,7,3,3,95,9,21,30,17,1,1,1,6,4,0,5,0,0,3,1,6,1,2,3,4,3,11,5,10,2,6
1,0,2,2,4,3,4,4,4,5,4,5,5,7,23,20,60,80,6,3,3,93,18,46,64,9,1,1,0,12,3,0,9,4,2,4,1,1,0,2,3,4,3,5,3,6,0,2
1,0,2,2,4,4,4,4,4,4,4,4,5,10,10,20,70,80,8,3,3,95,13,23,36,15,0,0,1,8,0,0,4,0,0,3,6,3,0,2,3,4,2,12,4,14,2,5
1,0,1,2,4,4,4,4,4,5,4,4,5,14,12,5,90,90,9,3,3,95,21,23,44,23,0,0,0,5,5,0,9,0,1,10,2,43,1,2,3,4,3,7,3,11,2,5
1,0,1,2,4,4,4,4,4,5,4,5,4,6,15,15,75,65,6,3,3,94,15,30,45,30,0,0,0,6,6,0,5,2,0,6,2,4,0,2,3,4,2,8,5,9,2,6
1,0,3,2,2,2,2,1,4,4,4,3,3,13,13,30,70,75,5,4,2,92,1044,87,1131,24,1,0,0,14,5,0,0,0,1,1044,0,2,0,2,3,4,4,8,3,7,2,3
1,0,2,2,4,4,4,3,4,5,4,2,5,3,14,26,81,79,7,3,3,98,24,34,58,13,0,0,4,18,5,0,3,2,0,18,1,1,0,2,3,4,3,6,4,14,1,10
1,0,4,2,4,4,4,4,4,5,4,4,5,1,11,12,80,90,8,3,3,95,10,14,24,11,0,0,4,6,3,0,8,0,0,2,0,1,4,2,3,4,2,9,4,11,0,10
1,0,1,2,4,3,4,4,4,5,4,4,4,0,8,10,72,85,5,3,3,92,114,25,139,25,0,0,34,4,4,0,12,0,0,102,0,7,0,2,3,4,4,12,5,13,0,10
1,0,4,2,4,2,3,4,4,5,4,5,5,6,8,10,86,94,7,4,3,95,30,18,48,16,0,0,0,4,4,0,9,0,1,18,3,0,2,2,3,4,2,8,4,12,2,7
1,0,2,2,4,1,4,3,4,4,4,2,5,8,13,1,83,85,6,4,3,93,23,37,60,8,0,0,12,12,5,0,6,0,0,10,7,1,0,2,3,4,3,8,4,13,2,10
1,0,2,2,3,2,3,3,3,4,3,4,5,1,13,5,85,85,6,4,3,93,12,20,32,4,0,0,3,5,0,0,5,0,2,7,0,1,0,2,3,4,3,9,5,13,1,7
1,0,2,2,4,4,4,4,4,5,4,4,5,1,14,8,90,85,7,4,3,94,22,29,51,16,1,1,0,9,2,0,8,0,0,10,4,3,2,2,3,4,2,7,4,12,2,6
1,0,4,1,4,4,4,3,4,4,4,3,3,34,13,20,25,35,6,1,1,93,148,304,452,291,15,15,91,140,140,2,58,29,3,57,2,6,0,2,3,4,4,9,5,13,0,8
1,0,4,2,3,4,4,1,4,1,4,1,3,15,30,40,30,30,5,1,1,93,201,229,430,218,0,0,30,137,137,4,48,20,0,118,11,7,0,2,3,4,4,8,5,10,0,6
1,0,3,2,4,4,4,4,5,5,5,4,4,5,25,30,50,80,5,2,2,94,56,117,173,117,0,0,1,19,19,0,14,25,3,7,10,3,1,2,3,4,4,12,6,12,1,8
1,0,2,2,5,4,4,4,4,5,4,4,5,5,15,20,60,40,7,3,3,95,12,23,35,23,2,2,0,11,11,0,4,0,0,8,0,1,0,2,3,4,2,7,3,12,2,5
1,0,3,2,4,3,4,4,4,5,4,4,5,1,16,11,69,81,7,4,3,96,88,103,191,88,0,0,0,23,23,0,52,10,0,23,3,6,0,2,3,4,2,7,5,8,0,6
1,0,2,2,3,2,4,4,4,4,4,4,5,5,24,15,80,70,4,3,3,96,25,45,70,24,1,1,4,24,3,0,17,0,1,8,0,2,0,2,3,4,3,10,7,11,1,9
1,0,2,2,4,4,4,4,4,5,4,4,4,1,18,15,90,95,4,3,3,95,11,20,31,13,1,1,0,7,7,0,7,1,0,3,0,1,0,2,3,4,4,11,5,14,2,10
1,0,2,2,4,2,4,3,4,4,4,2,4,2,14,5,95,98,8,2,3,95,17,27,44,16,0,0,0,10,4,0,9,0,1,6,2,1,20,2,3,4,3,11,5,16,1,8
1,0,1,2,5,3,4,4,4,5,4,2,5,11,6,15,93,90,6,3,3,93,9,14,23,10,0,0,0,5,1,0,3,0,0,5,1,6,1,2,3,4,4,10,7,13,1,10
1,0,1,2,4,4,4,4,4,4,5,4,5,0,15,10,94,85,7,3,3,94,16,20,36,5,0,0,5,9,2,0,6,0,0,9,1,3,1,2,3,4,2,9,4,12,2,10
1,0,1,2,4,4,4,4,4,5,4,4,4,4,16,20,35,70,6,2,2,95,11,9,20,9,0,0,0,5,5,0,0,1,4,10,0,4,1,2,3,4,4,11,6,14,0,7
1,0,2,2,4,4,4,2,4,5,4,2,5,2,17,15,70,95,8,4,3,95,15,22,37,1,0,0,0,15,0,0,3,2,0,10,0,7,0,2,3,4,4,5,4,12,0,7
1,0,2,2,4,4,4,4,5,5,5,4,4,2,25,2,85,90,4,3,3,92,11,19,30,17,0,0,0,8,6,0,2,4,0,3,2,10,1,2,3,4,2,8,6,16,1,10
1,0,3,2,5,4,5,4,5,5,5,4,5,9,15,15,78,80,16,3,3,94,9,9,18,5,0,0,0,2,2,0,5,0,0,4,0,8,0,2,3,4,4,10,8,10,0,10
1,0,1,2,4,4,4,5,4,5,5,5,5,1,14,8,96,96,6,3,3,97,18,11,29,11,0,0,0,2,2,0,12,0,0,2,4,0,4,2,3,4,3,7,5,14,1,10
1,0,2,2,2,3,3,4,3,4,4,5,5,33,15,10,50,50,8,2,2,90,9,29,38,29,0,0,3,16,16,0,2,0,0,7,0,16,2,2,3,4,4,12,8,13,1,10
1,0,1,2,4,3,4,4,4,5,4,4,5,2,20,10,88,95,5,3,3,97,17,37,54,32,1,1,0,11,11,0,5,0,2,10,2,0,6,2,3,4,3,9,6,12,1,10
